ticker,name,exchange,source,norm
1583,GOODWAY,sii,FinLab company_basic_info:英文簡稱,GOODWAY
1587,吉茂,sii,FinLab company_basic_info:公司簡稱,
1587,吉茂精密股份有限公司,sii,FinLab company_basic_info:公司名稱,
1587,CM,sii,FinLab company_basic_info:英文簡稱,CM
1589,永冠-KY,sii,FinLab company_basic_info:公司簡稱,KY
1589,永冠能源科技集團有限公司,sii,FinLab company_basic_info:公司名稱,
1589,YGG,sii,FinLab company_basic_info:英文簡稱,YGG
1590,亞德客-KY,sii,FinLab company_basic_info:公司簡稱,KY
1590,亞德客國際集團,sii,FinLab company_basic_info:公司名稱,
1590,AIRTAC,sii,FinLab company_basic_info:英文簡稱,AIRTAC
1597,直得,sii,FinLab company_basic_info:公司簡稱,
1597,直得科技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1597,cpc,sii,FinLab company_basic_info:英文簡稱,CPC
1598,岱宇,sii,FinLab company_basic_info:公司簡稱,
1598,岱宇國際股份有限公司,sii,FinLab company_basic_info:公司名稱,
1598,Dyaco,sii,FinLab company_basic_info:英文簡稱,DYACO
1603,華電,sii,FinLab company_basic_info:公司簡稱,
1603,中華電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1603,CWCO,sii,FinLab company_basic_info:英文簡稱,CWCO
1604,聲寶,sii,FinLab company_basic_info:公司簡稱,
1604,聲寶股份有限公司,sii,FinLab company_basic_info:公司名稱,
1604,SAMPO,sii,FinLab company_basic_info:英文簡稱,SAMPO
1605,華新,sii,FinLab company_basic_info:公司簡稱,
1605,華新麗華股份有限公司,sii,FinLab company_basic_info:公司名稱,
1605,WALSIN,sii,FinLab company_basic_info:英文簡稱,WALSIN
1608,華榮,sii,FinLab company_basic_info:公司簡稱,
1608,華榮電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1608,HE,sii,FinLab company_basic_info:英文簡稱,HE
1609,大亞,sii,FinLab company_basic_info:公司簡稱,
1609,大亞電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1609,TA YA,sii,FinLab company_basic_info:英文簡稱,TA YA
1611,中電,sii,FinLab company_basic_info:公司簡稱,
1611,中國電器股份有限公司,sii,FinLab company_basic_info:公司名稱,
1611,CE,sii,FinLab company_basic_info:英文簡稱,CE
1612,宏泰,sii,FinLab company_basic_info:公司簡稱,
1612,宏泰電工股份有限公司,sii,FinLab company_basic_info:公司名稱,
1612,HONG TAI,sii,FinLab company_basic_info:英文簡稱,HONG TAI
1614,三洋電,sii,FinLab company_basic_info:公司簡稱,
1614,台灣三洋電機股份有限公司,sii,FinLab company_basic_info:公司名稱,
1614,Taiwan Sanyo,sii,FinLab company_basic_info:英文簡稱,TAIWAN SANYO
1615,大山,sii,FinLab company_basic_info:公司簡稱,
1615,大山電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1615,Dah San,sii,FinLab company_basic_info:英文簡稱,DAH SAN
1616,億泰,sii,FinLab company_basic_info:公司簡稱,
1616,億泰電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1616,EVERTOP,sii,FinLab company_basic_info:英文簡稱,EVERTOP
1617,榮星,sii,FinLab company_basic_info:公司簡稱,
1617,榮星電線工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1617,JSW,sii,FinLab company_basic_info:英文簡稱,JSW
1618,合機,sii,FinLab company_basic_info:公司簡稱,
1618,合機電線電纜股份有限公司,sii,FinLab company_basic_info:公司名稱,
1618,HK,sii,FinLab company_basic_info:英文簡稱,HK
1623,大東電,sii,FinLab company_basic_info:公司簡稱,
1623,大東電業廠股份有限公司,sii,FinLab company_basic_info:公司名稱,
1623,TEWC,sii,FinLab company_basic_info:英文簡稱,TEWC
1626,艾美特-KY,sii,FinLab company_basic_info:公司簡稱,KY
1626,艾美特(開曼)國際有限公司,sii,FinLab company_basic_info:公司名稱,
1626,AIRMATE,sii,FinLab company_basic_info:英文簡稱,AIRMATE
1702,南僑,sii,FinLab company_basic_info:公司簡稱,
1702,南僑投資控股股份有限公司,sii,FinLab company_basic_info:公司名稱,
1702,NAMCHOW,sii,FinLab company_basic_info:英文簡稱,NAMCHOW
1707,葡萄王,sii,FinLab company_basic_info:公司簡稱,
1707,葡萄王生技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1707,GKB,sii,FinLab company_basic_info:英文簡稱,GKB
1708,東鹼,sii,FinLab company_basic_info:公司簡稱,
1708,東南實業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1708,SESODA,sii,FinLab company_basic_info:英文簡稱,SESODA
1709,和益,sii,FinLab company_basic_info:公司簡稱,
1709,和益化學工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1709,FUCC,sii,FinLab company_basic_info:英文簡稱,FUCC
1710,東聯,sii,FinLab company_basic_info:公司簡稱,
1710,東聯化學股份有限公司,sii,FinLab company_basic_info:公司名稱,
1710,OUCC,sii,FinLab company_basic_info:英文簡稱,OUCC
1711,永光,sii,FinLab company_basic_info:公司簡稱,
1711,臺灣永光化學工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1711,EVERLIGHT,sii,FinLab company_basic_info:英文簡稱,EVERLIGHT
1712,興農,sii,FinLab company_basic_info:公司簡稱,
1712,興農股份有限公司,sii,FinLab company_basic_info:公司名稱,
1712,SINON,sii,FinLab company_basic_info:英文簡稱,SINON
1713,國化,sii,FinLab company_basic_info:公司簡稱,
1713,國泰化工廠股份有限公司,sii,FinLab company_basic_info:公司名稱,
1713,CCW,sii,FinLab company_basic_info:英文簡稱,CCW
1714,和桐,sii,FinLab company_basic_info:公司簡稱,
1714,和桐化學股份有限公司,sii,FinLab company_basic_info:公司名稱,
1714,HO TUNG,sii,FinLab company_basic_info:英文簡稱,HO TUNG
1717,長興,sii,FinLab company_basic_info:公司簡稱,
1717,長興材料工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1717,ETERNAL,sii,FinLab company_basic_info:英文簡稱,ETERNAL
1718,中纖,sii,FinLab company_basic_info:公司簡稱,
1718,中國人造纖維股份有限公司,sii,FinLab company_basic_info:公司名稱,
1718,CMFC,sii,FinLab company_basic_info:英文簡稱,CMFC
1720,生達,sii,FinLab company_basic_info:公司簡稱,
1720,生達化學製藥股份有限公司,sii,FinLab company_basic_info:公司名稱,
1720,S.C.P.C,sii,FinLab company_basic_info:英文簡稱,S C P
1721,三晃,sii,FinLab company_basic_info:公司簡稱,
1721,三晃股份有限公司,sii,FinLab company_basic_info:公司名稱,
1721,SUNKO,sii,FinLab company_basic_info:英文簡稱,SUNKO
1722,台肥,sii,FinLab company_basic_info:公司簡稱,
1722,台灣肥料股份有限公司,sii,FinLab company_basic_info:公司名稱,
1722,TFC,sii,FinLab company_basic_info:英文簡稱,TFC
1723,中碳,sii,FinLab company_basic_info:公司簡稱,
1723,中鋼碳素化學股份有限公司,sii,FinLab company_basic_info:公司名稱,
1723,CSCC,sii,FinLab company_basic_info:英文簡稱,CSCC
1725,元禎,sii,FinLab company_basic_info:公司簡稱,
1725,元禎企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1725,YJE,sii,FinLab company_basic_info:英文簡稱,YJE
1726,永記,sii,FinLab company_basic_info:公司簡稱,
1726,永記造漆工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1726,Y.C.P.,sii,FinLab company_basic_info:英文簡稱,Y C P
1727,中華化,sii,FinLab company_basic_info:公司簡稱,
1727,臺灣中華化學工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1727,CHCIW,sii,FinLab company_basic_info:英文簡稱,CHCIW
1730,花仙子,sii,FinLab company_basic_info:公司簡稱,
1730,花仙子企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1730,FARCENT,sii,FinLab company_basic_info:英文簡稱,FARCENT
1731,美吾華,sii,FinLab company_basic_info:公司簡稱,
1731,美吾華股份有限公司,sii,FinLab company_basic_info:公司名稱,
1731,Maywufa,sii,FinLab company_basic_info:英文簡稱,MAYWUFA
1732,毛寶,sii,FinLab company_basic_info:公司簡稱,
1732,毛寶股份有限公司,sii,FinLab company_basic_info:公司名稱,
1732,Mao Bao,sii,FinLab company_basic_info:英文簡稱,MAO BAO
1733,五鼎,sii,FinLab company_basic_info:公司簡稱,
1733,五鼎生物技術股份有限公司,sii,FinLab company_basic_info:公司名稱,
1733,ApexBio,sii,FinLab company_basic_info:英文簡稱,APEXBIO
1734,杏輝,sii,FinLab company_basic_info:公司簡稱,
1734,杏輝藥品工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1734,SINPHAR,sii,FinLab company_basic_info:英文簡稱,SINPHAR
1735,日勝化,sii,FinLab company_basic_info:公司簡稱,
1735,日勝化工股份有限公司,sii,FinLab company_basic_info:公司名稱,
1735,EMC,sii,FinLab company_basic_info:英文簡稱,EMC
1736,喬山,sii,FinLab company_basic_info:公司簡稱,
1736,喬山健康科技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1736,JHT,sii,FinLab company_basic_info:英文簡稱,JHT
1737,臺鹽,sii,FinLab company_basic_info:公司簡稱,
1737,臺鹽實業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1737,Taiyen,sii,FinLab company_basic_info:英文簡稱,TAIYEN
1752,南光,sii,FinLab company_basic_info:公司簡稱,
1752,南光化學製藥股份有限公司,sii,FinLab company_basic_info:公司名稱,
1752,NANG KUANG,sii,FinLab company_basic_info:英文簡稱,NANG KUANG
1760,寶齡富錦,sii,FinLab company_basic_info:公司簡稱,
1760,寶齡富錦生技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1760,PBF,sii,FinLab company_basic_info:英文簡稱,PBF
1762,中化生,sii,FinLab company_basic_info:公司簡稱,
1762,中化合成生技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1762,CCSB,sii,FinLab company_basic_info:英文簡稱,CCSB
1773,勝一,sii,FinLab company_basic_info:公司簡稱,
1773,勝一化工股份有限公司,sii,FinLab company_basic_info:公司名稱,
1773,SHINY CHEMICAL,sii,FinLab company_basic_info:英文簡稱,SHINY CHEMICAL
1776,展宇,sii,FinLab company_basic_info:公司簡稱,
1776,展宇科技材料股份有限公司,sii,FinLab company_basic_info:公司名稱,
1776,Headway,sii,FinLab company_basic_info:英文簡稱,HEADWAY
1783,和康生,sii,FinLab company_basic_info:公司簡稱,
1783,和康生物科技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1783,MBI,sii,FinLab company_basic_info:英文簡稱,MBI
1786,科妍,sii,FinLab company_basic_info:公司簡稱,
1786,科妍生物科技股份有限公司,sii,FinLab company_basic_info:公司名稱,
1786,SVBI,sii,FinLab company_basic_info:英文簡稱,SVBI
1789,神隆,sii,FinLab company_basic_info:公司簡稱,
1789,台灣神隆股份有限公司,sii,FinLab company_basic_info:公司名稱,
1789,SPT,sii,FinLab company_basic_info:英文簡稱,SPT
1795,美時,sii,FinLab company_basic_info:公司簡稱,
1795,美時化學製藥股份有限公司,sii,FinLab company_basic_info:公司名稱,
1795,Lotus Pharm,sii,FinLab company_basic_info:英文簡稱,LOTUS PHARM
1802,台玻,sii,FinLab company_basic_info:公司簡稱,
1802,台灣玻璃工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1802,TGI,sii,FinLab company_basic_info:英文簡稱,TGI
1805,寶徠,sii,FinLab company_basic_info:公司簡稱,
1805,寶徠建設股份有限公司,sii,FinLab company_basic_info:公司名稱,
1805,BLG,sii,FinLab company_basic_info:英文簡稱,BLG
1806,冠軍,sii,FinLab company_basic_info:公司簡稱,
1806,冠軍建材股份有限公司,sii,FinLab company_basic_info:公司名稱,
1806,CHAMPION,sii,FinLab company_basic_info:英文簡稱,CHAMPION
1808,潤隆,sii,FinLab company_basic_info:公司簡稱,
1808,潤隆建設股份有限公司,sii,FinLab company_basic_info:公司名稱,
1808,RUN LONG,sii,FinLab company_basic_info:英文簡稱,RUN LONG
1809,中釉,sii,FinLab company_basic_info:公司簡稱,
1809,中國製釉股份有限公司,sii,FinLab company_basic_info:公司名稱,
1809,China Glaze,sii,FinLab company_basic_info:英文簡稱,CHINA GLAZE
1810,和成,sii,FinLab company_basic_info:公司簡稱,
1810,和成欣業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1810,HCG,sii,FinLab company_basic_info:英文簡稱,HCG
1817,凱撒衛,sii,FinLab company_basic_info:公司簡稱,
1817,凱撒衛浴股份有限公司,sii,FinLab company_basic_info:公司名稱,
1817,SANITAR,sii,FinLab company_basic_info:英文簡稱,SANITAR
1903,士紙,sii,FinLab company_basic_info:公司簡稱,
1903,士林紙業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1903,Shihlin Paper,sii,FinLab company_basic_info:英文簡稱,SHIHLIN PAPER
1904,正隆,sii,FinLab company_basic_info:公司簡稱,
1904,正隆股份有限公司,sii,FinLab company_basic_info:公司名稱,
1904,Cheng Loong,sii,FinLab company_basic_info:英文簡稱,CHENG LOONG
1905,華紙,sii,FinLab company_basic_info:公司簡稱,
1905,中華紙漿股份有限公司,sii,FinLab company_basic_info:公司名稱,
1905,CHP,sii,FinLab company_basic_info:英文簡稱,CHP
1906,寶隆,sii,FinLab company_basic_info:公司簡稱,
1906,寶隆國際股份有限公司,sii,FinLab company_basic_info:公司名稱,
1906,Baolong Intl.,sii,FinLab company_basic_info:英文簡稱,BAOLONG INTL
1907,永豐餘,sii,FinLab company_basic_info:公司簡稱,
1907,永豐餘投資控股股份有限公司,sii,FinLab company_basic_info:公司名稱,
1907,YFY,sii,FinLab company_basic_info:英文簡稱,YFY
1909,榮成,sii,FinLab company_basic_info:公司簡稱,
1909,榮成紙業股份有限公司,sii,FinLab company_basic_info:公司名稱,
1909,Longchen P&P,sii,FinLab company_basic_info:英文簡稱,LONGCHEN P AND P
2002,中鋼,sii,FinLab company_basic_info:公司簡稱,
2002,中國鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2002,CSC,sii,FinLab company_basic_info:英文簡稱,CSC
2006,東和鋼鐵,sii,FinLab company_basic_info:公司簡稱,
2006,東和鋼鐵企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2006,Tung Ho Steel,sii,FinLab company_basic_info:英文簡稱,TUNG HO STEEL
2007,燁興,sii,FinLab company_basic_info:公司簡稱,
2007,燁興企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2007,YH,sii,FinLab company_basic_info:英文簡稱,YH
2008,高興昌,sii,FinLab company_basic_info:公司簡稱,
2008,高興昌鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2008,KHC,sii,FinLab company_basic_info:英文簡稱,KHC
2009,第一銅,sii,FinLab company_basic_info:公司簡稱,
2009,第一伸銅科技股份有限公司,sii,FinLab company_basic_info:公司名稱,
2009,FCC,sii,FinLab company_basic_info:英文簡稱,FCC
2010,春源,sii,FinLab company_basic_info:公司簡稱,
2010,春源鋼鐵工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2010,CHUN YUAN STEEL,sii,FinLab company_basic_info:英文簡稱,CHUN YUAN STEEL
2012,春雨,sii,FinLab company_basic_info:公司簡稱,
2012,春雨工廠股份有限公司,sii,FinLab company_basic_info:公司名稱,
2012,CHUN YU,sii,FinLab company_basic_info:英文簡稱,CHUN YU
2013,中鋼構,sii,FinLab company_basic_info:公司簡稱,
2013,中國鋼鐵結構股份有限公司,sii,FinLab company_basic_info:公司名稱,
2013,CSSC,sii,FinLab company_basic_info:英文簡稱,CSSC
2014,中鴻,sii,FinLab company_basic_info:公司簡稱,
2014,中鴻鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2014,CHUNG HUNG,sii,FinLab company_basic_info:英文簡稱,CHUNG HUNG
2015,豐興,sii,FinLab company_basic_info:公司簡稱,
2015,豐興鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2015,FH,sii,FinLab company_basic_info:英文簡稱,FH
2017,官田鋼,sii,FinLab company_basic_info:公司簡稱,
2017,官田鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2017,Quintain Steel,sii,FinLab company_basic_info:英文簡稱,QUINTAIN STEEL
2020,美亞,sii,FinLab company_basic_info:公司簡稱,
2020,美亞鋼管廠股份有限公司,sii,FinLab company_basic_info:公司名稱,
2020,MAYER PIPE,sii,FinLab company_basic_info:英文簡稱,MAYER PIPE
2022,聚亨,sii,FinLab company_basic_info:公司簡稱,
2022,聚亨企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2022,TYCOONS,sii,FinLab company_basic_info:英文簡稱,TYCOONS
2023,燁輝,sii,FinLab company_basic_info:公司簡稱,
2023,燁輝企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2023,YP,sii,FinLab company_basic_info:英文簡稱,YP
2024,志聯,sii,FinLab company_basic_info:公司簡稱,
2024,志聯工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2024,CHIH LIEN,sii,FinLab company_basic_info:英文簡稱,CHIH LIEN
2025,千興,sii,FinLab company_basic_info:公司簡稱,
2025,千興不銹鋼(股)公司,sii,FinLab company_basic_info:公司名稱,
2025,CSSSC,sii,FinLab company_basic_info:英文簡稱,CSSSC
2027,大成鋼,sii,FinLab company_basic_info:公司簡稱,
2027,大成不銹鋼工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2027,TC,sii,FinLab company_basic_info:英文簡稱,TC
2028,威致,sii,FinLab company_basic_info:公司簡稱,
2028,威致鋼鐵工業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2028,WEI CHIH,sii,FinLab company_basic_info:英文簡稱,WEI CHIH
2029,盛餘,sii,FinLab company_basic_info:公司簡稱,
2029,盛餘股份有限公司,sii,FinLab company_basic_info:公司名稱,
2029,SYSCO,sii,FinLab company_basic_info:英文簡稱,SYSCO
2030,彰源,sii,FinLab company_basic_info:公司簡稱,
2030,彰源企業股份有限公司,sii,FinLab company_basic_info:公司名稱,
2030,FROCH,sii,FinLab company_basic_info:英文簡稱,FROCH
2031,新光鋼,sii,FinLab company_basic_info:公司簡稱,
2031,新光鋼鐵股份有限公司,sii,FinLab company_basic_info:公司名稱,
2031,Hkssteel,sii,FinLab company_basic_info:英文簡稱,HKSSTEEL
